episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
85.0,85.0,85.0,764.75,4,2,4000,False,4,1,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-33-34,1611675214,42.49478888511658,42.49478888511658,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,42.49478888511658,0,1,"[85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401]",0.1148701548159331,0.1335002254808265,2.260233449197185,0.11795178346190674,5366.614,745.349,118.196,33842.09,36743.441,108.863,5.843,4000,4000,90.60983606557377,75.83770491803278,0.20000000298023224,4.999999873689376e-05,329.38492,-0.013909758,329.39505,-0.3246643,0.018925855,1.3637553,0.0
85.0,85.0,85.0,458.9375,12,2,8000,False,16,2,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-34-17,1611675257,42.43521809577942,84.930006980896,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,84.930006980896,0,2,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 1053, 283, 322, 1401]",0.11346884084341043,0.13192779091634838,2.2393048493959746,0.11595228192036372,5346.697,748.125,84.022,47606.824,36892.644,108.423,5.194,8000,8000,92.42333333333335,76.00666666666666,0.20000000298023224,4.999999873689376e-05,570.05444,-0.04794592,570.09717,-0.0356318,0.02616942,1.3391594,0.0
85.0,85.0,85.0,427.8421052631579,3,2,12000,False,19,3,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-34-57,1611675297,40.40174603462219,125.33175301551819,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,125.33175301551819,0,3,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[520, 207, 59, 1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54]",0.11388086738674763,0.13241927846953433,2.2401525619246483,0.11646970793937816,5359.747,746.304,71.506,55939.343,36246.416,110.356,4.716,12000,12000,91.73793103448278,75.12758620689657,0.30000001192092896,4.999999873689376e-05,215.27274,-0.035706855,215.30368,0.084836826,0.015850196,1.2735007,0.0
85.0,85.0,85.0,427.8421052631579,0,2,16000,False,19,4,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-35-37,1611675337,39.648515701293945,164.98026871681213,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,164.98026871681213,0,4,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5256.951,760.897,65.503,61065.682,35844.269,111.594,4.405,16000,16000,88.93928571428572,75.03214285714286,0.30000001192092896,4.999999873689376e-05,1.17299,0.020394167,1.1513841,0.5066014,0.00403914,1.2298983,0.0
85.0,85.0,85.0,427.8421052631579,0,2,20000,False,19,5,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-36-16,1611675376,39.144875049591064,204.1251437664032,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,204.1251437664032,0,5,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5233.55,764.3,61.882,64639.331,35464.177,112.79,4.259,20000,20000,90.25535714285715,75.05535714285715,0.15000000596046448,4.999999873689376e-05,1.1069434,-0.012976983,1.1190932,0.5733693,0.005514441,1.2455833,0.0
85.0,85.0,85.0,427.8421052631579,0,2,24000,False,19,6,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-36-56,1611675416,39.304157972335815,243.429301738739,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,243.429301738739,0,6,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5167.386,774.086,59.887,66792.579,35287.473,113.355,4.159,24000,24000,90.03035714285716,74.97142857142856,0.15000000596046448,4.999999873689376e-05,0.88092846,-0.0050674123,0.88350195,0.682602,0.016626662,1.2405174,0.0
85.0,85.0,85.0,427.8421052631579,0,2,28000,False,19,7,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-37-36,1611675456,40.501307010650635,283.93060874938965,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,283.93060874938965,0,7,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5168.764,773.879,58.04,68918.264,35284.031,113.366,4.106,28000,28000,92.0844827586207,74.78793103448277,0.15000000596046448,4.999999873689376e-05,0.5766476,-0.0143343685,0.588739,0.74988866,0.014953482,1.1722099,0.0
85.0,85.0,85.0,427.8421052631579,0,2,32000,False,19,8,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-38-15,1611675495,39.178704261779785,323.10931301116943,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,323.10931301116943,0,8,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5139.913,778.223,56.777,70451.617,35142.956,113.821,4.048,32000,32000,91.8472727272727,74.72363636363633,0.15000000596046448,4.999999873689376e-05,0.18667556,-0.04128805,0.22555976,0.8109625,0.016025787,1.07604,0.0
85.0,85.0,85.0,427.8421052631579,0,2,36000,False,19,9,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-38-54,1611675534,38.92995524406433,362.03926825523376,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,362.03926825523376,0,9,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5139.245,778.324,55.78,71709.762,34986.41,114.33,4.025,36000,36000,89.80181818181819,74.73818181818179,0.15000000596046448,4.999999873689376e-05,0.043884892,-0.008141114,0.050018694,0.90314734,0.013382093,0.9751016,0.0
85.0,85.0,85.0,427.8421052631579,0,2,40000,False,19,10,59b7e9e7ccd64849ba3de48dcfbf6ef1,2021-01-26_23-39-33,1611675573,38.87975597381592,400.9190242290497,99267,Rishabhs-MacBook-Pro.local,172.31.24.105,400.9190242290497,0,10,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]","[1053, 283, 322, 1401, 734, 257, 189, 288, 360, 496, 283, 199, 471, 522, 431, 54, 520, 207, 59]",0.11388086738674763,0.13241927846953427,2.2401525619246487,0.11646970793937819,5110.51,782.701,55.421,72174.69,34882.81,114.67,3.998,40000,40000,90.59464285714286,74.72321428571429,0.15000000596046448,4.999999873689376e-05,-0.008516092,-0.033927653,0.023475656,0.925494,0.012905971,0.93615496,0.0
