episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
35.0,35.0,35.0,1217.0,2,2,4000,False,2,1,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-08-10,1611709690,49.06717491149902,49.06717491149902,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,49.06717491149902,0,1,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,7554.492,529.486,234.77,17037.965,40977.858,97.614,3.891,4000,4000,93.80999999999997,69.92999999999999,0.20000000298023224,4.999999873689376e-05,37.978813,-0.022823326,37.998524,0.07860397,0.015566547,1.2894865,0.0
35.0,35.0,35.0,1217.0,0,2,8000,False,2,2,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-08-53,1611709733,43.68038082122803,92.74755573272705,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,92.74755573272705,0,2,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,7061.933,566.417,144.413,27698.361,39008.898,102.541,4.252,8000,8000,91.02258064516127,69.9,0.20000000298023224,4.999999873689376e-05,0.50442576,-0.027561001,0.52906644,0.6232757,0.014601409,1.221253,0.0
35.0,35.0,35.0,1217.0,0,2,12000,False,2,3,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-09-36,1611709776,42.82167100906372,135.56922674179077,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,135.56922674179077,0,3,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6940.911,576.293,112.343,35605.373,38024.926,105.194,4.182,12000,12000,91.1344262295082,70.49016393442622,0.20000000298023224,4.999999873689376e-05,0.239156,0.006827945,0.23001617,0.6464817,0.011559308,1.1420579,0.0
35.0,35.0,35.0,1217.0,0,2,16000,False,2,4,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-10-18,1611709818,41.53709530830383,177.1063220500946,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,177.1063220500946,0,4,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6730.338,594.324,96.425,41482.814,37362.156,107.06,4.144,16000,16000,91.54999999999998,70.1,0.20000000298023224,4.999999873689376e-05,0.09383737,-0.01402725,0.10729013,0.67454,0.0028724554,1.1236848,0.0
35.0,35.0,35.0,1217.0,0,2,20000,False,2,5,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-10-58,1611709858,39.771453857421875,216.87777590751648,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,216.87777590751648,0,5,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6472.194,618.028,86.604,46187.027,36743.174,108.864,3.984,20000,20000,91.70357142857142,69.28035714285714,0.10000000149011612,4.999999873689376e-05,0.060917575,0.011820437,0.047723215,0.77848095,0.013739237,1.0171355,0.0
35.0,35.0,35.0,1217.0,0,2,24000,False,2,6,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-11-36,1611709896,38.722763776779175,255.60053968429565,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,255.60053968429565,0,6,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6276.048,637.344,80.028,49982.495,36180.089,110.558,3.916,24000,24000,88.43454545454541,69.44181818181819,0.10000000149011612,4.999999873689376e-05,0.026246168,-0.020724408,0.045945447,0.7998066,0.010251357,0.8672704,0.0
35.0,35.0,35.0,1217.0,0,2,28000,False,2,7,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-12-17,1611709937,40.72681903839111,296.32735872268677,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,296.32735872268677,0,7,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6171.568,648.133,75.125,53244.68,36028.889,111.022,3.908,28000,28000,91.59137931034483,69.43620689655172,0.10000000149011612,4.999999873689376e-05,0.01779374,0.0019398851,0.014984468,0.8543406,0.008693767,0.85822374,0.0
35.0,35.0,35.0,1217.0,0,2,32000,False,2,8,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-12-56,1611709976,39.050049781799316,335.3774085044861,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,335.3774085044861,0,8,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6080.477,657.843,71.545,55909.121,35718.615,111.986,3.868,32000,32000,90.48571428571428,69.43035714285715,0.10000000149011612,4.999999873689376e-05,0.0072082854,-0.002123469,0.008446335,0.86727566,0.008854198,0.9121748,0.0
35.0,35.0,35.0,1217.0,0,2,36000,False,2,9,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-13-36,1611710016,39.68129205703735,375.05870056152344,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,375.05870056152344,0,9,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,6017.863,664.688,68.784,58153.195,35539.015,112.552,3.815,36000,36000,92.12807017543858,69.49298245614035,0.10000000149011612,4.999999873689376e-05,0.0004693806,-0.004635562,0.004135427,0.8784437,0.009695155,0.91456455,0.0
35.0,35.0,35.0,1217.0,0,2,40000,False,2,10,2237c96c24674ac699c09190d1f5f0a3,2021-01-27_09-14-15,1611710055,38.59328508377075,413.6519856452942,1026,Rishabhs-MacBook-Pro.local,172.31.24.105,413.6519856452942,0,10,"[35.0, 35.0]","[559, 1875]",0.15806019872144006,0.19531956557808133,3.167270601302132,0.16722763734481028,5952.711,671.963,66.805,59876.074,35301.486,113.31,3.802,40000,40000,90.13454545454543,69.62363636363635,0.10000000149011612,4.999999873689376e-05,0.0012063608,-0.004738004,0.005313798,0.9145233,0.0063057137,0.94872594,0.0
