episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-11.409999999999993,-245.40999999999917,-97.1533333333331,411.3333333333333,3,2,4000,False,3,1,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-28-27,1608139707,7.390769004821777,7.390769004821777,15126,Rishabhs-MBP,192.168.1.138,7.390769004821777,0,1,"[-11.409999999999993, -245.40999999999917, -34.64000000000016]","[54, 981, 199]",0.11314981166033194,0.11962686958421016,1.365224262207682,0.10671532990117083,3467.312,1153.632,47.606,84022.617,3730.402,1072.27,2.783,4000,4000,70.64545454545456,77.13636363636364,0.20000000298023224,4.999999873689376e-05,84.336586,-0.014060782,84.34738,-0.00035010616,0.016342448,2.063016,0.0
-11.409999999999993,-512.8099999999893,-148.01499999999808,663.0,3,2,8000,False,6,2,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-28-36,1608139716,8.611601829528809,16.002370834350586,15126,Rishabhs-MBP,192.168.1.138,16.002370834350586,0,2,"[-512.8099999999893, -66.3299999999999, -17.489999999999995, -11.409999999999993, -245.40999999999917, -34.64000000000016]","[2278, 299, 167, 54, 981, 199]",0.12309419591235428,0.13395297237932693,1.4652224577740351,0.11627386095994796,4016.699,995.843,26.398,151528.324,3878.883,1031.225,3.035,8000,8000,80.0,78.99166666666666,0.20000000298023224,4.999999873689376e-05,42.243885,-0.019055005,42.258904,0.00017772567,0.020126818,2.0477214,0.0
-11.409999999999993,-1094.0599999999765,-210.46769230768908,852.7692307692307,7,2,12000,False,13,3,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-28-43,1608139723,6.983228921890259,22.985599756240845,15126,Rishabhs-MBP,192.168.1.138,22.985599756240845,0,3,"[-110.05000000000045, -12.349999999999994, -241.8499999999986, -12.78999999999999, -14.709999999999985, -1094.0599999999765, -362.1799999999937, -11.409999999999993, -245.40999999999917, -34.64000000000016, -512.8099999999893, -66.3299999999999, -17.489999999999995]","[414, 49, 823, 93, 87, 4171, 1471, 54, 981, 199, 2278, 299, 167]",0.12502308070012716,0.13471996743098164,1.4818308300021894,0.1173575909243555,3819.213,1047.336,18.219,219545.343,3765.881,1062.168,3.651,12000,12000,75.66999999999999,79.1,0.30000001192092896,4.999999873689376e-05,43.514404,-0.023031037,43.53207,0.22594383,0.01793195,2.0251439,0.0
-11.409999999999993,-1094.0599999999765,-198.44526315789201,770.7894736842105,6,2,16000,False,19,4,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-28-52,1608139732,9.009085893630981,31.994685649871826,15126,Rishabhs-MBP,192.168.1.138,31.994685649871826,0,4,"[-415.47999999999485, -46.08, -49.68999999999994, -315.37999999999613, -16.61999999999999, -191.12999999999886, -11.409999999999993, -245.40999999999917, -34.64000000000016, -512.8099999999893, -66.3299999999999, -17.489999999999995, -110.05000000000045, -12.349999999999994, -241.8499999999986, -12.78999999999999, -14.709999999999985, -1094.0599999999765, -362.1799999999937]","[1356, 155, 219, 1048, 80, 701, 54, 981, 199, 2278, 299, 167, 414, 49, 823, 93, 87, 4171, 1471]",0.1288592767637903,0.13758544565286748,1.5251342030794737,0.11957829968539184,4120.218,970.822,14.11,283494.694,3808.581,1050.26,4.91,16000,16000,78.75384615384614,79.67692307692307,0.30000001192092896,4.999999873689376e-05,59.931713,-0.02045313,59.94796,0.2413786,0.014035761,2.0138633,0.0
-11.409999999999993,-1094.0599999999765,-184.04296296296067,714.6296296296297,8,2,20000,False,27,5,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-00,1608139740,7.5656960010528564,39.56038165092468,15126,Rishabhs-MBP,192.168.1.138,39.56038165092468,0,5,"[-379.2499999999965, -145.60000000000002, -20.84, -38.41, -13.829999999999984, -96.73000000000035, -224.93999999999753, -279.0999999999967, -11.409999999999993, -245.40999999999917, -34.64000000000016, -512.8099999999893, -66.3299999999999, -17.489999999999995, -110.05000000000045, -12.349999999999994, -241.8499999999986, -12.78999999999999, -14.709999999999985, -1094.0599999999765, -362.1799999999937, -415.47999999999485, -46.08, -49.68999999999994, -315.37999999999613, -16.61999999999999, -191.12999999999886]","[1198, 603, 106, 180, 98, 369, 914, 1182, 54, 981, 199, 2278, 299, 167, 414, 49, 823, 93, 87, 4171, 1471, 1356, 155, 219, 1048, 80, 701]",0.13022426306270474,0.1390849826423563,1.5413912532561669,0.12058354528543101,4033.826,991.614,11.661,343033.426,3819.914,1047.144,4.415,20000,20000,74.61818181818182,77.72727272727273,0.30000001192092896,4.999999873689376e-05,46.92232,-0.027382521,46.943005,0.23078269,0.022306632,1.983808,0.0
-1.1099999999999994,-1094.0599999999765,-115.69666666666546,460.37254901960785,24,2,24000,False,51,6,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-07,1608139747,7.843914985656738,47.40429663658142,15126,Rishabhs-MBP,192.168.1.138,47.40429663658142,0,6,"[-119.77000000000076, -7.469999999999992, -57.9199999999998, -9.409999999999991, -7.259999999999996, -42.33000000000001, -8.45999999999999, -35.809999999999995, -49.469999999999956, -75.5900000000003, -5.269999999999999, -4.329999999999996, -1.1099999999999994, -98.24000000000018, -152.50999999999982, -55.89999999999979, -20.89999999999999, -15.659999999999997, -17.670000000000016, -12.62999999999999, -31.240000000000094, -40.40999999999998, -18.96000000000002, -43.04999999999999, -11.409999999999993, -245.40999999999917, -34.64000000000016, -512.8099999999893, -66.3299999999999, -17.489999999999995, -110.05000000000045, -12.349999999999994, -241.8499999999986, -12.78999999999999, -14.709999999999985, -1094.0599999999765, -362.1799999999937, -415.47999999999485, -46.08, -49.68999999999994, -315.37999999999613, -16.61999999999999, -191.12999999999886, -379.2499999999965, -145.60000000000002, -20.84, -38.41, -13.829999999999984, -96.73000000000035, -224.93999999999753, -279.0999999999967]","[495, 56, 250, 52, 35, 176, 56, 217, 197, 334, 34, 39, 14, 223, 700, 345, 112, 83, 86, 77, 156, 182, 116, 149, 54, 981, 199, 2278, 299, 167, 414, 49, 823, 93, 87, 4171, 1471, 1356, 155, 219, 1048, 80, 701, 1198, 603, 106, 180, 98, 369, 914, 1182]",0.13176654797925227,0.1402325755841195,1.5566993373822857,0.12107601170792927,4014.839,996.304,10.097,396142.191,3833.827,1043.344,4.401,24000,24000,74.80000000000001,77.60909090909091,0.44999998807907104,4.999999873689376e-05,56.445038,-0.019574998,56.45911,0.09360475,0.012193323,1.9402889,0.0
-1.1099999999999994,-1094.0599999999765,-90.52831168831088,360.83116883116884,26,2,28000,False,77,7,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-15,1608139755,7.407425880432129,54.81172251701355,15126,Rishabhs-MBP,192.168.1.138,54.81172251701355,0,7,"[-68.62999999999994, -2.1499999999999986, -11.539999999999992, -42.05000000000003, -32.670000000000016, -33.960000000000086, -8.579999999999991, -66.96999999999981, -8.359999999999996, -20.690000000000037, -10.319999999999993, -7.489999999999995, -19.790000000000006, -48.910000000000004, -12.319999999999993, -25.800000000000036, -48.8, -21.65000000000001, -25.900000000000034, -14.569999999999988, -81.4500000000002, -41.67000000000004, -7.269999999999996, -167.8099999999996, -221.21999999999852, -19.580000000000048, -11.409999999999993, -245.40999999999917, -34.64000000000016, -512.8099999999893, -66.3299999999999, -17.489999999999995, -110.05000000000045, -12.349999999999994, -241.8499999999986, -12.78999999999999, -14.709999999999985, -1094.0599999999765, -362.1799999999937, -415.47999999999485, -46.08, -49.68999999999994, -315.37999999999613, -16.61999999999999, -191.12999999999886, -379.2499999999965, -145.60000000000002, -20.84, -38.41, -13.829999999999984, -96.73000000000035, -224.93999999999753, -279.0999999999967, -119.77000000000076, -7.469999999999992, -57.9199999999998, -9.409999999999991, -7.259999999999996, -42.33000000000001, -8.45999999999999, -35.809999999999995, -49.469999999999956, -75.5900000000003, -5.269999999999999, -4.329999999999996, -1.1099999999999994, -98.24000000000018, -152.50999999999982, -55.89999999999979, -20.89999999999999, -15.659999999999997, -17.670000000000016, -12.62999999999999, -31.240000000000094, -40.40999999999998, -18.96000000000002, -43.04999999999999]","[331, 19, 67, 148, 101, 131, 68, 264, 46, 91, 44, 58, 100, 141, 46, 107, 229, 88, 117, 73, 326, 209, 36, 547, 740, 178, 54, 981, 199, 2278, 299, 167, 414, 49, 823, 93, 87, 4171, 1471, 1356, 155, 219, 1048, 80, 701, 1198, 603, 106, 180, 98, 369, 914, 1182, 495, 56, 250, 52, 35, 176, 56, 217, 197, 334, 34, 39, 14, 223, 700, 345, 112, 83, 86, 77, 156, 182, 116, 149]",0.13179220455021357,0.1406080660288074,1.5574106774546745,0.12128627257679458,3979.837,1005.066,9.015,443729.335,3803.331,1051.71,4.202,28000,28000,74.61818181818182,77.32727272727274,0.44999998807907104,4.999999873689376e-05,69.27189,-0.019208862,69.28613,0.21097676,0.01104455,1.920718,0.0
-1.1099999999999994,-484.67999999999574,-48.5873999999998,190.91,39,2,32000,False,116,8,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-22,1608139762,7.536813020706177,62.34853553771973,15126,Rishabhs-MBP,192.168.1.138,62.34853553771973,0,8,"[-9.349999999999994, -19.390000000000004, -5.419999999999992, -9.259999999999994, -76.79000000000009, -6.349999999999993, -9.269999999999994, -6.3899999999999935, -33.13000000000004, -4.289999999999995, -7.319999999999997, -15.459999999999997, -4.149999999999999, -24.66000000000006, -9.339999999999995, -5.269999999999994, -37.40000000000006, -21.59000000000001, -24.640000000000047, -2.2499999999999973, -5.299999999999994, -10.719999999999985, -20.910000000000046, -6.44999999999999, -2.1999999999999975, -20.62000000000005, -15.639999999999997, -16.65, -484.67999999999574, -16.55, -62.75999999999981, -25.820000000000068, -39.590000000000025, -8.319999999999993, -12.379999999999992, -6.409999999999992, -19.400000000000034, -19.689999999999994, -9.579999999999988, -315.37999999999613, -16.61999999999999, -191.12999999999886, -379.2499999999965, -145.60000000000002, -20.84, -38.41, -13.829999999999984, -96.73000000000035, -224.93999999999753, -279.0999999999967, -119.77000000000076, -7.469999999999992, -57.9199999999998, -9.409999999999991, -7.259999999999996, -42.33000000000001, -8.45999999999999, -35.809999999999995, -49.469999999999956, -75.5900000000003, -5.269999999999999, -4.329999999999996, -1.1099999999999994, -98.24000000000018, -152.50999999999982, -55.89999999999979, -20.89999999999999, -15.659999999999997, -17.670000000000016, -12.62999999999999, -31.240000000000094, -40.40999999999998, -18.96000000000002, -43.04999999999999, -68.62999999999994, -2.1499999999999986, -11.539999999999992, -42.05000000000003, -32.670000000000016, -33.960000000000086, -8.579999999999991, -66.96999999999981, -8.359999999999996, -20.690000000000037, -10.319999999999993, -7.489999999999995, -19.790000000000006, -48.910000000000004, -12.319999999999993, -25.800000000000036, -48.8, -21.65000000000001, -25.900000000000034, -14.569999999999988, -81.4500000000002, -41.67000000000004, -7.269999999999996, -167.8099999999996, -221.21999999999852, -19.580000000000048]","[46, 60, 49, 37, 256, 43, 38, 47, 147, 35, 41, 63, 21, 92, 45, 34, 178, 82, 90, 29, 37, 84, 113, 53, 24, 84, 81, 83, 1247, 73, 239, 109, 100, 42, 52, 49, 61, 90, 69, 1048, 80, 701, 1198, 603, 106, 180, 98, 369, 914, 1182, 495, 56, 250, 52, 35, 176, 56, 217, 197, 334, 34, 39, 14, 223, 700, 345, 112, 83, 86, 77, 156, 182, 116, 149, 331, 19, 67, 148, 101, 131, 68, 264, 46, 91, 44, 58, 100, 141, 46, 107, 229, 88, 117, 73, 326, 209, 36, 547, 740, 178]",0.13255962239080157,0.1410197375214051,1.5634722935476364,0.12147883618656388,3960.584,1009.952,8.102,493725.25,3789.776,1055.471,4.024,32000,32000,74.02999999999999,77.20000000000002,0.44999998807907104,4.999999873689376e-05,73.83682,-0.013551728,73.84687,0.5663469,0.0077940966,1.920236,0.0
-1.2499999999999996,-484.67999999999574,-28.121899999999947,112.48,45,2,36000,False,161,9,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-31,1608139771,8.583263874053955,70.93179941177368,15126,Rishabhs-MBP,192.168.1.138,70.93179941177368,0,9,"[-5.439999999999994, -20.350000000000026, -9.339999999999995, -2.2199999999999953, -21.760000000000016, -2.269999999999997, -3.219999999999996, -16.750000000000018, -26.890000000000057, -26.950000000000053, -146.81000000000023, -9.43999999999999, -13.61999999999999, -41.10999999999998, -2.409999999999995, -24.620000000000054, -17.64999999999999, -23.69000000000002, -20.230000000000015, -8.229999999999997, -10.45999999999999, -32.79000000000006, -12.639999999999988, -23.570000000000025, -52.679999999999964, -1.2499999999999996, -11.309999999999995, -68.33999999999985, -6.499999999999989, -9.399999999999993, -2.279999999999995, -10.239999999999995, -13.269999999999994, -26.770000000000064, -4.3899999999999935, -7.399999999999997, -3.2499999999999964, -31.32000000000008, -18.440000000000005, -10.48999999999999, -13.55999999999999, -13.409999999999991, -23.95000000000001, -37.06, -14.47999999999999, -10.319999999999993, -7.489999999999995, -19.790000000000006, -48.910000000000004, -12.319999999999993, -25.800000000000036, -48.8, -21.65000000000001, -25.900000000000034, -14.569999999999988, -81.4500000000002, -41.67000000000004, -7.269999999999996, -167.8099999999996, -221.21999999999852, -19.580000000000048, -9.349999999999994, -19.390000000000004, -5.419999999999992, -9.259999999999994, -76.79000000000009, -6.349999999999993, -9.269999999999994, -6.3899999999999935, -33.13000000000004, -4.289999999999995, -7.319999999999997, -15.459999999999997, -4.149999999999999, -24.66000000000006, -9.339999999999995, -5.269999999999994, -37.40000000000006, -21.59000000000001, -24.640000000000047, -2.2499999999999973, -5.299999999999994, -10.719999999999985, -20.910000000000046, -6.44999999999999, -2.1999999999999975, -20.62000000000005, -15.639999999999997, -16.65, -484.67999999999574, -16.55, -62.75999999999981, -25.820000000000068, -39.590000000000025, -8.319999999999993, -12.379999999999992, -6.409999999999992, -19.400000000000034, -19.689999999999994, -9.579999999999988]","[51, 57, 45, 26, 99, 31, 27, 93, 117, 123, 526, 55, 77, 153, 45, 88, 84, 94, 144, 33, 58, 113, 78, 82, 221, 28, 44, 302, 58, 51, 32, 36, 42, 105, 45, 49, 30, 164, 64, 61, 71, 56, 120, 144, 64, 44, 58, 100, 141, 46, 107, 229, 88, 117, 73, 326, 209, 36, 547, 740, 178, 46, 60, 49, 37, 256, 43, 38, 47, 147, 35, 41, 63, 21, 92, 45, 34, 178, 82, 90, 29, 37, 84, 113, 53, 24, 84, 81, 83, 1247, 73, 239, 109, 100, 42, 52, 49, 61, 90, 69]",0.13188494949948368,0.13998755764935336,1.5518488199687956,0.12032600818499903,3948.174,1013.127,7.392,541132.632,3892.96,1027.496,3.924,36000,36000,78.53846153846153,77.8923076923077,0.44999998807907104,4.999999873689376e-05,49.9885,-0.015630217,49.99875,0.2750761,0.011968336,1.8718255,0.0
0.84,-68.33999999999985,-13.1604,63.71,70,2,40000,False,231,10,dac1dc85bae844f19c15e51ca60a8007,2020-12-17_01-29-42,1608139782,10.83981966972351,81.77161908149719,15126,Rishabhs-MBP,192.168.1.138,81.77161908149719,0,10,"[-4.189999999999996, -16.46, -3.219999999999996, -9.419999999999993, -12.499999999999991, -40.61999999999996, -8.48999999999999, -0.16999999999999993, -4.189999999999996, -0.2200000000000002, 0.84, -4.419999999999996, -2.1599999999999984, -9.359999999999994, -3.269999999999996, -9.2, -11.459999999999992, -36.92000000000003, -5.219999999999996, -23.070000000000064, -15.649999999999988, -9.589999999999991, -6.339999999999995, -10.379999999999992, -6.259999999999996, -19.510000000000044, -22.29000000000001, -10.53999999999999, -11.409999999999991, -4.379999999999998, -8.399999999999993, -4.219999999999999, -6.269999999999996, -38.90000000000001, -3.179999999999996, -9.709999999999988, -2.2499999999999956, -23.380000000000017, -22.500000000000032, -11.549999999999988, -16.31000000000002, -13.519999999999989, -9.42999999999999, -19.59000000000001, -4.359999999999995, -12.359999999999992, -28.09000000000004, -7.279999999999994, -15.459999999999994, -4.469999999999992, -2.179999999999997, -4.129999999999997, -11.57999999999999, -16.57, -15.819999999999997, -11.47999999999999, -12.569999999999988, -9.379999999999994, -7.319999999999995, -6.189999999999999, -14.349999999999994, -5.419999999999993, -4.239999999999997, -10.519999999999994, -0.24, -5.309999999999995, -17.580000000000027, -4.349999999999994, -10.499999999999991, -11.339999999999993, -24.620000000000054, -17.64999999999999, -23.69000000000002, -20.230000000000015, -8.229999999999997, -10.45999999999999, -32.79000000000006, -12.639999999999988, -23.570000000000025, -52.679999999999964, -1.2499999999999996, -11.309999999999995, -68.33999999999985, -6.499999999999989, -9.399999999999993, -2.279999999999995, -10.239999999999995, -13.269999999999994, -26.770000000000064, -4.3899999999999935, -7.399999999999997, -3.2499999999999964, -31.32000000000008, -18.440000000000005, -10.48999999999999, -13.55999999999999, -13.409999999999991, -23.95000000000001, -37.06, -14.47999999999999]","[25, 64, 27, 53, 64, 104, 59, 19, 25, 24, 17, 48, 20, 47, 32, 31, 59, 130, 29, 131, 82, 70, 42, 50, 34, 72, 53, 66, 54, 44, 50, 28, 35, 130, 23, 82, 29, 63, 74, 68, 49, 67, 54, 80, 42, 50, 138, 37, 63, 53, 22, 19, 71, 75, 99, 61, 71, 49, 41, 27, 51, 49, 30, 64, 26, 38, 77, 41, 62, 47, 88, 84, 94, 144, 33, 58, 113, 78, 82, 221, 28, 44, 302, 58, 51, 32, 36, 42, 105, 45, 49, 30, 164, 64, 61, 71, 56, 120, 144, 64]",0.13727698638932576,0.14584623244909647,1.607775120731806,0.12396006623574161,4167.309,959.852,6.892,580397.974,3971.681,1007.13,3.862,40000,40000,82.82666666666665,79.09333333333333,0.44999998807907104,4.999999873689376e-05,31.51304,-0.016796935,31.525381,0.11064664,0.009899638,1.7964123,0.0
